UltimateParentAccountID,Revenue,Employees,GlobalRegion,Industry,NAICSCode,NAICSCodeDescription,FirstPurchase,HoldingCompany
0015000000tGRg6AAG,1,2,North America,Utilities,541690,Other Scientific and Technical Consulting Services,7/29/2013,FALSE
0015000000tGRpzAAG,1,1,North America,Insurance,524113,Direct Life Insurance Carriers ,6/28/2021,FALSE
0015000000tGRq9AAG,1,2,North America,Insurance,524113,Direct Life Insurance Carriers ,8/1/2014,FALSE
0015000000tGRTJAA4,1,1,North America,Banking,531110,Lessors of Residential Buildings and Dwellings ,9/30/2019,FALSE
0015000000tGS66AAG,1,2,North America,Healthcare,621491,HMO Medical Centers ,6/30/2016,FALSE
0015000000tGSi5AAG,2,1,North America,Wholesale,424720,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals) ,12/19/2016,FALSE
0015000000tGSJUAA4,2,7,North America,Hospitality,722511,Full-Service Restaurants ,8/27/2012,FALSE
0015000000tGTNAAA4,3,3,North America,Insurance,813920,Professional Organizations ,12/22/2016,FALSE
0015000000tGTQUAA4,6,7,North America,Banking,523120,Securities Brokerage ,8/14/2020,FALSE
0015000000tGUJmAAO,6,8,North America,Healthcare,524114,Direct Health and Medical Insurance Carriers ,8/18/2011,FALSE
0015000000tGUUuAAO,6,8,North America,Retail,444110,Home Centers ,10/27/2008,FALSE
0015000000tonRCAAY,3,7,North America,Automotive,336390,Other Motor Vehicle Parts Manufacturing,3/14/2019,FALSE
0015000000too10AAA,4,7,North America,Banking,531120,Lessors of Nonresidential Buildings (except Miniwarehouses) ,8/13/2010,FALSE
0015000000tooN6AAI,2,4,North America,Oil & Gas,213111,Drilling Oil and Gas Wells,1/19/2021,FALSE
0015000000toou0AAA,3,6,North America,Healthcare,531110,Lessors of Residential Buildings and Dwellings ,8/13/2018,FALSE
0015000000top0wAAA,2,5,North America,Banking,531110,Lessors of Residential Buildings and Dwellings ,4/4/2013,FALSE
0015000000topADAAY,2,4,North America,Automotive,333924,"Industrial Truck, Tractor, Trailer, and Stacker Machinery Manufacturing ",12/12/2011,FALSE
0015000000toqHtAAI,1,4,North America,Education,611310,"Colleges, Universities, and Professional Schools ",11/11/2010,FALSE
0015000000tpbmTAAQ,2,4,EMEA,Engineering Construction & Operation,238210,Electrical Contractors and Other Wiring Installation Contractors,6/24/2016,FALSE
0015000000tqEPaAAM,3,4,APAC,Engineering Construction & Operation,237990,Other Heavy and Civil Engineering Construction ,12/3/2020,FALSE
0015000000tQKbXAAW,1,3,North America,Consumer Products,335220,NA,8/1/2018,FALSE
0015000000tQlNBAA0,5,6,EMEA,Banking,523991,"Trust, Fiduciary, and Custody Activities ",6/28/2012,FALSE
0015000000tQoj3AAC,1,3,EMEA,Professional & Business Services,561499,All Other Business Support Services ,12/1/2020,FALSE
0015000000tQzKPAA0,3,4,EMEA,High Tech,518210,"Data Processing, Hosting, and Related Services",1/23/2015,FALSE
0015000000tQzMfAAK,6,8,EMEA,Education,813211,Grantmaking Foundations ,10/16/2009,FALSE
0015000000tRcwRAAS,6,5,EMEA,Banking,522110,Commercial Banking ,12/8/2014,FALSE
0015000000tRvsZAAS,6,7,North America,Government,921110,Executive Offices ,8/28/2013,FALSE
0015000000trwksAAA,5,8,North America,Healthcare,524114,Direct Health and Medical Insurance Carriers ,8/18/2010,FALSE
0015000000tRX9VAAW,2,5,North America,Government,921110,Executive Offices ,10/26/2011,FALSE
0015000000tRxPnAAK,5,6,EMEA,Life Sciences,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing ,9/20/2012,FALSE
0015000000tS1axAAC,1,5,EMEA,Education,611310,"Colleges, Universities, and Professional Schools ",7/22/2014,FALSE
0015000000tSeaPAAS,6,8,APAC,Automotive,336111,Automobile Manufacturing ,1/18/2011,FALSE
0015000000tskkVAAQ,3,7,EMEA,Retail,531120,Lessors of Nonresidential Buildings (except Miniwarehouses) ,1/7/2019,FALSE
0015000000tSwZVAA0,4,4,EMEA,Insurance,524128,"Other Direct Insurance (except Life, Health, and Medical) Carriers ",8/21/2018,FALSE
0015000000U6aHmAAJ,4,7,North America,Retail,451120,"Hobby, Toy, and Game Stores ",4/19/2010,FALSE
0015000000U6i1qAAB,3,4,North America,Non-Profits,524113,Direct Life Insurance Carriers ,7/23/2015,FALSE
0015000000U6jjLAAR,2,4,North America,Retail,451110,Sporting Goods Stores ,9/26/2013,FALSE
0015000000U6MDYAA3,4,5,North America,Professional & Business Services,524114,Direct Health and Medical Insurance Carriers ,11/20/2014,FALSE
0015000000U6qo3AAB,1,3,North America,Education,611110,Elementary and Secondary Schools ,3/27/2013,FALSE
0015000000U6sfjAAB,3,6,North America,Consumer Products,326199,All Other Plastics Product Manufacturing ,12/16/2009,FALSE
0015000000U6SRxAAN,1,3,North America,Utilities,221122,Electric Power Distribution ,2/8/2010,FALSE
0015000000U6WZtAAN,3,7,North America,Retail,448210,Shoe Stores ,5/22/2010,FALSE
0015000000U6yx2AAB,2,4,North America,Government,921110,Executive Offices ,12/14/2018,FALSE
0015000000U7b9RAAR,5,5,North America,Media,713940,Fitness and Recreational Sports Centers ,8/22/2013,FALSE
0015000000U7qh6AAB,4,6,North America,Consumer Products,315220,Men<92>s and Boys<92> Cut and Sew Apparel Manufacturing ,12/5/2011,FALSE
0015000000U8BQ4AAN,1,4,EMEA,Education,611310,"Colleges, Universities, and Professional Schools ",11/3/2009,FALSE
0015000000U8JziAAF,2,4,North America,Manufacturing,334516,Analytical Laboratory Instrument Manufacturing ,12/2/2011,FALSE
0015000000U8NyyAAF,1,3,North America,Healthcare,524113,Direct Life Insurance Carriers ,9/19/2012,FALSE
0015000000U8PVMAA3,2,7,North America,Professional & Business Services,541213,Tax Preparation Services ,6/22/2018,FALSE
0015000000U8ssdAAB,6,8,North America,Professional & Business Services,492210,Local Messengers and Local Delivery,12/14/2010,FALSE
0015000000U8t2EAAR,5,8,North America,Hospitality,722513,Limited-Service Restaurants ,3/18/2016,FALSE
0015000000U8TrEAAV,1,3,North America,Professional & Business Services,541612,Human Resources Consulting Services ,10/1/2010,FALSE
0015000000U8VFdAAN,1,4,North America,Education,611310,"Colleges, Universities, and Professional Schools ",12/29/2011,FALSE
0015000000U92UoAAJ,5,4,North America,High Tech,511199,All Other Publishers ,4/26/2011,FALSE
0015000000U9bA5AAJ,4,7,North America,Manufacturing,333996,Fluid Power Pump and Motor Manufacturing ,9/30/2010,FALSE
0015000000U9i1IAAR,5,8,North America,Retail,452210,NA,6/26/2019,FALSE
0015000000U9ncCAAR,2,3,North America,Wholesale,424460,Fish and Seafood Merchant Wholesalers ,9/2/2008,FALSE
0015000000U9uV8AAJ,1,1,EMEA,Education,611310,"Colleges, Universities, and Professional Schools ",10/17/2017,FALSE
0015000000U9VWFAA3,4,6,North America,Travel & Transportation,561510,Travel Agencies,10/2/2013,FALSE
0015000000U9XqwAAF,5,6,North America,Life Sciences,325412,Pharmaceutical Preparation Manufacturing ,9/24/2010,FALSE
0015000000UA6GYAA1,6,6,North America,Insurance,524113,Direct Life Insurance Carriers ,6/8/2011,FALSE
0015000000UA6JIAA1,1,4,EMEA,Education,611310,"Colleges, Universities, and Professional Schools ",9/30/2015,FALSE
0015000000UA8guAAD,5,6,North America,Insurance,524126,Direct Property and Casualty Insurance Carriers ,2/2/2011,FALSE
0015000000UA8uuAAD,6,8,North America,Manufacturing,333120,Construction Machinery Manufacturing,12/8/2014,FALSE
0015000000UA8wqAAD,3,6,North America,Travel & Transportation,481111,Scheduled Passenger Air Transportation ,9/24/2012,FALSE
0015000000UADk0AAH,3,4,North America,Healthcare,524114,Direct Health and Medical Insurance Carriers ,9/27/2010,FALSE
0015000000UAENDAA5,1,3,APAC,Education,611310,"Colleges, Universities, and Professional Schools ",8/27/2013,FALSE
0015000000UATGKAA5,3,4,North America,Banking,525910,Open-End Investment Funds ,9/24/2010,FALSE
0015000000uMgHyAAK,5,8,EMEA,Banking,525910,Open-End Investment Funds ,4/13/2012,FALSE
0015000000uMJG1AAO,2,5,EMEA,Life Sciences,325412,Pharmaceutical Preparation Manufacturing ,3/16/2020,FALSE
0015000000uMkcvAAC,2,4,North America,Healthcare,622110,General Medical and Surgical Hospitals ,9/10/2019,FALSE
0015000000un9U0AAI,3,6,North America,Healthcare,621491,HMO Medical Centers ,2/25/2013,FALSE
0015000000uOcnNAAS,6,6,EMEA,Automotive,336211,Motor Vehicle Body Manufacturing ,10/13/2014,FALSE
0015000000uomuIAAQ,2,4,North America,Government,921110,Executive Offices ,12/21/2018,FALSE
0015000000Uv0vhAAB,5,6,APAC,Banking,522110,Commercial Banking ,9/18/2012,FALSE
0015000000UveMCAAZ,1,2,North America,Healthcare,524114,Direct Health and Medical Insurance Carriers ,12/14/2010,FALSE
0015000000UvPPfAAN,5,7,North America,Banking,522110,Commercial Banking ,12/14/2009,FALSE
0015000000UvR9xAAF,4,5,North America,Banking,523120,Securities Brokerage ,12/7/2015,FALSE
0015000000Uw68QAAR,2,5,North America,Life Sciences,339112,Surgical and Medical Instrument Manufacturing ,3/27/2012,FALSE
0015000000UwHZIAA3,1,6,EMEA,Media,515111,Radio Networks ,11/7/2016,FALSE
0015000000UwirZAAR,6,8,North America,Banking,522110,Commercial Banking ,12/19/2012,FALSE
0015000000UwKlqAAF,6,7,North America,Healthcare,524114,Direct Health and Medical Insurance Carriers ,4/13/2011,FALSE
0015000000Uwm8wAAB,4,6,North America,Manufacturing,325510,Paint and Coating Manufacturing,2/21/2012,FALSE
0015000000Ux8RiAAJ,5,7,North America,Banking,522110,Commercial Banking ,12/7/2010,FALSE
0015000000UxD7gAAF,5,7,North America,Hospitality,483112,Deep Sea Passenger Transportation ,7/15/2009,FALSE
0015000000UxErBAAV,6,8,North America,Retail,452210,NA,9/23/2015,FALSE
0015000000UxIB8AAN,5,7,North America,Travel & Transportation,481111,Scheduled Passenger Air Transportation ,4/19/2011,FALSE
0015000000UxkOsAAJ,3,4,North America,Media,711211,Sports Teams and Clubs ,10/11/2010,FALSE
0015000000UxLLcAAN,2,2,North America,Banking,531110,Lessors of Residential Buildings and Dwellings ,9/11/2018,FALSE
0015000000Uxp1MAAR,4,6,North America,Insurance,524113,Direct Life Insurance Carriers ,3/31/2017,FALSE
0015000000UxpgGAAR,4,5,North America,High Tech,334413,Semiconductor and Related Device Manufacturing ,8/25/2016,FALSE
0015000000UxQwxAAF,2,5,North America,Healthcare,622110,General Medical and Surgical Hospitals ,12/15/2010,FALSE
0015000000UySdeAAF,3,5,North America,High Tech,334515,Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals ,9/5/2014,FALSE
0015000000Va1OSAAZ,2,3,North America,Banking,523210,Securities and Commodity Exchanges,11/9/2010,FALSE
0015000000VaO3bAAF,2,4,North America,Life Sciences,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing ,9/9/2020,FALSE
0015000000VaXSlAAN,3,6,North America,High Tech,511210,Software Publishers,6/7/2011,FALSE
0015000000VWkzZAAT,1,3,North America,High Tech,334310,Audio and Video Equipment Manufacturing,9/21/2017,FALSE
0015000000VX3mYAAT,2,3,North America,Banking,522110,Commercial Banking ,2/21/2018,FALSE
0015000000VX52hAAD,4,6,North America,High Tech,518210,"Data Processing, Hosting, and Related Services",9/30/2011,FALSE
0015000000VXaIoAAL,4,8,North America,Professional & Business Services,541513,Computer Facilities Management Services ,2/11/2014,FALSE
0015000000VXfkMAAT,1,3,North America,Media,511110,Newspaper Publishers ,1/25/2011,FALSE
0015000000VZr21AAD,2,4,North America,Media,511120,Periodical Publishers ,2/29/2012,FALSE
0015000000w4sCqAAI,6,7,North America,Government,921110,Executive Offices ,9/14/2020,FALSE
0015000000wKEoYAAW,3,2,North America,Media,515120,Television Broadcasting,1/7/2015,FALSE
0015000000wKGP5AAO,5,7,APAC,Consumer Products,312230,Tobacco Manufacturing ,11/1/2019,FALSE
0015000000wKKnRAAW,1,3,North America,High Tech,541511,Custom Computer Programming Services ,7/22/2016,FALSE
0015000000wKOQiAAO,6,7,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,3/8/2021,FALSE
0015000000wLFcnAAG,3,7,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,1/17/2012,FALSE
0015000000wLFcvAAG,6,8,EMEA,Automotive,325110,Petrochemical Manufacturing,4/17/2015,FALSE
0015000000wLFdyAAG,5,8,EMEA,Government,921120,Legislative Bodies ,12/6/2017,FALSE
0015000000wLFeWAAW,5,8,APAC,Automotive,326211,Tire Manufacturing (except Retreading) ,6/30/2015,FALSE
0015000000wLFf1AAG,5,6,EMEA,Wholesale,551112,Offices of Other Holding Companies ,2/6/2018,FALSE
0015000000wLFf4AAG,6,8,EMEA,Chemicals,325412,Pharmaceutical Preparation Manufacturing ,7/7/2011,FALSE
0015000000wLFgmAAG,4,8,EMEA,Government,921110,Executive Offices ,3/26/2010,FALSE
0015000000wLFgTAAW,4,7,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,7/24/2020,FALSE
0015000000wLFhSAAW,3,4,EMEA,Professional & Business Services,561499,All Other Business Support Services ,10/26/2015,FALSE
0015000000wLFi2AAG,2,4,EMEA,Government,921190,Other General Government Support ,10/2/2019,FALSE
0015000000wLFivAAG,2,8,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,10/29/2014,FALSE
0015000000wLFlAAAW,5,8,APAC,High Tech,541512,Computer Systems Design Services ,9/30/2019,FALSE
0015000000wLFlEAAW,3,5,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,12/22/2016,FALSE
0015000000wLFluAAG,6,8,APAC,High Tech,334111,Electronic Computer Manufacturing ,9/29/2017,FALSE
0015000000wLFlzAAG,5,6,EMEA,Government,921190,Other General Government Support ,11/7/2014,FALSE
0015000000wLFmoAAG,5,7,EMEA,Banking,525910,Open-End Investment Funds ,12/5/2017,FALSE
0015000000wLFnFAAW,4,7,APAC,Manufacturing,333318,Other Commercial and Service Industry Machinery Manufacturing ,3/26/2008,FALSE
0015000000wLFofAAG,5,8,EMEA,Hospitality,722511,Full-Service Restaurants ,4/1/2011,FALSE
0015000000wLFoNAAW,4,5,APAC,Banking,551112,Offices of Other Holding Companies ,9/23/2011,FALSE
0015000000wLFoqAAG,5,8,North America,Automotive,336390,Other Motor Vehicle Parts Manufacturing,9/22/2015,FALSE
0015000000wLFqMAAW,2,4,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,7/23/2018,FALSE
0015000000wLFqoAAG,5,8,EMEA,Automotive,551112,Offices of Other Holding Companies ,9/30/2020,FALSE
0015000000wLFqQAAW,4,6,EMEA,Government,921190,Other General Government Support ,3/23/2016,FALSE
0015000000wLFqzAAG,5,8,APAC,High Tech,334111,Electronic Computer Manufacturing ,12/16/2011,FALSE
0015000000wLG4JAAW,2,5,EMEA,Consumer Products,311812,Commercial Bakeries ,12/22/2020,FALSE
0015000000wLG4nAAG,5,7,EMEA,Government,921120,Legislative Bodies ,8/9/2007,FALSE
0015000000wLGBFAA4,4,7,North America,Healthcare,622110,General Medical and Surgical Hospitals ,7/5/2011,FALSE
0015000000wLGCjAAO,3,7,APAC,Media,541810,Advertising Agencies,3/6/2012,FALSE
0015000000wLGDIAA4,6,8,North America,Government,921110,Executive Offices ,4/18/2007,TRUE
0015000000wLMNIAA4,3,6,North America,Education,621111,Offices of Physicians (except Mental Health Specialists) ,7/3/2007,FALSE
0015000000wNkd0AAC,6,8,North America,Government,92112,NA,5/28/2009,FALSE
0015000000wNmCFAA0,6,7,EMEA,Banking,522110,Commercial Banking ,9/28/2018,FALSE
0015000000wNmCIAA0,6,8,APAC,Manufacturing,424720,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals) ,9/17/2008,FALSE
0015000000wNmCKAA0,4,6,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,5/4/2021,FALSE
0015000000wNmCPAA0,1,5,Latin America,Professional & Business Services,551112,Offices of Other Holding Companies ,12/9/2014,TRUE
0015000000wNmCQAA0,1,7,North America,Government,921110,Executive Offices ,4/17/2013,FALSE
0015000000wNQKOAA4,5,7,EMEA,Banking,523120,Securities Brokerage ,12/21/2011,FALSE
0015000000wNR6uAAG,5,7,APAC,Mining,213114,Support Activities for Metal Mining ,3/1/2017,FALSE
0015000000wNRAAAA4,4,3,APAC,Mining,212210,Iron Ore Mining,12/27/2019,FALSE
0015000000wNRAzAAO,3,4,APAC,Telecommunications,517911,Telecommunications Resellers ,12/13/2012,FALSE
0015000000wNREcAAO,2,5,APAC,Travel & Transportation,488510,Freight Transportation Arrangement ,8/19/2008,FALSE
0015000000wNREHAA4,3,8,APAC,Professional & Business Services,541512,Computer Systems Design Services ,3/31/2017,FALSE
0015000000wNREMAA4,3,3,APAC,Oil & Gas,213112,Support Activities for Oil and Gas Operations ,3/31/2021,FALSE
0015000000wNRENAA4,3,1,APAC,Travel & Transportation,483112,Deep Sea Passenger Transportation ,12/8/2016,FALSE
0015000000wNRgHAAW,1,5,APAC,Government,923120,Administration of Public Health Programs ,9/7/2020,FALSE
0015000000wNRhEAAW,1,2,APAC,Manufacturing,327310,Cement Manufacturing,6/27/2018,FALSE
0015000000wNRHMAA4,2,5,APAC,Manufacturing,327331,Concrete Block and Brick Manufacturing ,11/5/2018,FALSE
0015000000wNRioAAG,1,4,APAC,Professional & Business Services,541611,Administrative Management and General Management Consulting Services ,3/26/2019,FALSE
0015000000wNRMvAAO,2,1,APAC,Banking,525120,Health and Welfare Funds ,12/30/2016,FALSE
0015000000wNRnyAAG,1,4,APAC,Oil & Gas,213111,Drilling Oil and Gas Wells,7/25/2019,FALSE
0015000000wNRoEAAW,1,2,APAC,Oil & Gas,213112,Support Activities for Oil and Gas Operations ,9/2/2020,FALSE
0015000000wNRoFAAW,1,2,APAC,Utilities,486210,Pipeline Transportation of Natural Gas,9/28/2018,FALSE
0015000000wNRoOAAW,2,4,APAC,Hospitality,339930,"Doll, Toy, and Game Manufacturing",5/27/2009,FALSE
0015000000wNROtAAO,2,2,APAC,Healthcare,424210,Drugs and Druggists' Sundries Merchant Wholesalers ,3/22/2018,FALSE
0015000000wNRPdAAO,2,3,APAC,Utilities,213112,Support Activities for Oil and Gas Operations ,4/7/2021,FALSE
0015000000wNRY3AAO,1,5,APAC,Healthcare,622110,General Medical and Surgical Hospitals ,11/11/2015,FALSE
0015000000wNRYeAAO,1,2,APAC,Mining,212230,NA,8/20/2020,FALSE
0015000000wNRZkAAO,1,4,APAC,Government,921120,Legislative Bodies ,7/25/2016,FALSE
0015000000wNSXAAA4,1,1,APAC,Insurance,524113,Direct Life Insurance Carriers ,12/31/2015,FALSE
0015000000wNTccAAG,1,5,APAC,Education,813410,Civic and Social Organizations ,10/1/2009,FALSE
0015000000wNTGeAAO,1,2,APAC,High Tech,541511,Custom Computer Programming Services ,5/15/2018,FALSE
0015000000wNTmeAAG,1,1,APAC,Education,611699,All Other Miscellaneous Schools and Instruction ,2/10/2021,FALSE
0015000000wNUU9AAO,1,3,APAC,Government,813990,"Other Similar Organizations (except Business, Professional, Labor, and Political Organizations) ",3/29/2017,FALSE
0015000000wNVxVAAW,5,6,APAC,Banking,525990,Other Financial Vehicles ,10/29/2014,FALSE
0015000000wNXoKAAW,1,5,APAC,Healthcare,622110,General Medical and Surgical Hospitals ,12/31/2018,FALSE
0015000000wNY7FAAW,3,6,APAC,Mining,212299,All Other Metal Ore Mining ,10/1/2018,FALSE
0015000000wwqOdAAI,1,4,North America,Retail,454110,NA,5/14/2015,FALSE
0015000000wx34ZAAQ,4,2,Latin America,Professional & Business Services,551112,Offices of Other Holding Companies ,4/21/2011,FALSE
